Регио,МО,Тип н�,Насел,Адрес,Широт,Долго,Кратк,icon_url
Волгоградская область,Серафимовичский район,Хутор,Песчаный,"Волгоградская область, Серафимовичский р-н, х. Песчаный, ул. Молодежная, д. 10","49.25","42.3641667",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Пронин,"Волгоградская область, Серафимовичский р-н, х. Пронин, ул. Луговая, д. 4","49.2108333","42.2102778",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Рубашкин,"Волгоградская область, Серафимовичский р-н, х. Рубашкин, ул. Центральная, д. 10/1","49.4125","42.0538889",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Горбатовский,"Волгоградская область, Серафимовичский р-н, х. Горбатовский, пер. Школьный, д. 1/2","49.3613889","42.0413889",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Коротовский,"Волгоградская область, Серафимовичский р-н, х. Коротовский, ул. Центральная, д. 32","49.3211111","42.5625",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Котовский,"Волгоградская область, Серафимовичский р-н, х. Котовский, ул. Раздольная, д. 3","49.4277778","42.3091667",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Крутовский,"Волгоградская область, Серафимовичский р-н, х. Крутовский, ул. Солнечная, д. 5","49.5844444","42.23",ФАП,./0.png
Волгоградская область,Фроловский район,Хутор,Амелино,"Волгоградская область, Фроловский р-н, х. Амелино, , д. 1080","49.7980556","43.8558333",ФАП,./0.png
Волгоградская область,Фроловский район,Поселок,Арчединского Лесхоза,"Волгоградская область, Фроловский р-н, п. Арчединского Лесхоза, д. 2004","49.7866667","43.4616667",ФАП,./0.png
Волгоградская область,Фроловский район,Хутор,Верхние Липки,"Волгоградская область, Фроловский р-н, х. Верхние Липки, , д. 207","49.6266667","43.8486111",ФАП,./0.png
Волгоградская область,Фроловский район,Хутор,Красные Липки,"Волгоградская область, Фроловский р-н, х. Красные Липки, , д. 74","49.6405556","43.7413889",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Первомайский,"Волгоградская область, Урюпинский р-н, х. Первомайский, ул. Пролетарская, д. 22","51.1172222","41.8608333",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Россошинский,"Волгоградская область, Урюпинский р-н, х. Россошинский, ул. Садовая, д. 1","50.6816667","41.7961111",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Салтынский,"Волгоградская область, Урюпинский р-н, х. Салтынский, ул. Центральная, д. 74","51.0461111","41.9186111",ФАП,./0.png
Волгоградская область,Урюпинский район,Станица,Тепикинская,"Волгоградская область, Урюпинский р-н, ст-ца. Тепикинская, пер. Почтовый, д. 5","50.6602778","41.9030556",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Дьяконовский 2-й,"Волгоградская область, Урюпинский р-н, х. Дьяконовский 2-й, ул. Юбилейная, д. 6","50.7630556","42.0775",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Котовский,"Волгоградская область, Урюпинский р-н, х. Котовский, ул. Центральная, д. 39","50.8494444","41.9511111",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Нижнеантошинский,"Волгоградская область, Урюпинский р-н, х. Нижнеантошинский, ул. Широкая, д. 53","50.8447222","41.6530556",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Ольховский,"Волгоградская область, Урюпинский р-н, х. Ольховский, ул. Луговая, д. 9","50.8547222","41.6411111",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Вишняковский,"Волгоградская область, Урюпинский р-н, х. Вишняковский, ул. Молодежная, д. 3","50.9508333","42.0980556",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Горский,"Волгоградская область, Урюпинский р-н, х. Горский, , д. 128","50.8022222","41.9383333",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Долгий,"Волгоградская область, Урюпинский р-н, х. Долгий, ул. Победы, д. 63","50.6388889","42.3102778",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Дьяконовский 1-й,"Волгоградская область, Урюпинский р-н, х. Дьяконовский 1-й, пер. Спортивный, д. 3","50.6447222","41.9708333",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Суханов,"Волгоградская область, Суровикинский р-н, х. Суханов, ул. Поселок 2, д. 24","48.9191667","43.2425",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Сысоевский,"Волгоградская область, Суровикинский р-н, х. Сысоевский, ул. Центральная, д. 5","48.4555556","42.8491667",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Бубновский,"Волгоградская область, Урюпинский р-н, х. Бубновский, ул. Ленина, д. 10","50.9677778","41.8216667",ФАП,./0.png
Волгоградская область,Урюпинский район,Хутор,Верхнебезымяновский,"Волгоградская область, Урюпинский р-н, х. Верхнебезымяновский, пер. Школьный, д. 3","50.777304","41.680519",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Новодербеновский,"Волгоградская область, Суровикинский р-н, х. Новодербеновский, ул. Центральная, д. 19","48.5477778","42.7058333",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Пещеровский,"Волгоградская область, Суровикинский р-н, х. Пещеровский, ул. Заречная, д. 24","48.3433333","42.8219444",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Савинский,"Волгоградская область, Суровикинский р-н, х. Савинский, ул. Степная, д. 29","48.7347222","42.9813889",ФАП,./0.png
Волгоградская область,Суровикинский район,Город,Суровикино,"Волгоградская область, Суровикинский р-н, г. Суровикино, ул. Придорожная, д. 4","48.5930556","42.91",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Качалин,"Волгоградская область, Суровикинский р-н, х. Качалин, ул. Садовая, д. 16а","48.7469444","43.2030556",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Лобакин,"Волгоградская область, Суровикинский р-н, х. Лобакин, ул. Центральная, д. 6","48.7927778","42.8436111",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Лысов,"Волгоградская область, Суровикинский р-н, х. Лысов, пер. Школьный, д. 2","48.6508333","43.1736111",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Майоровский,"Волгоградская область, Суровикинский р-н, х. Майоровский, ул. Мира, д. 24","48.8941667","43.1883333",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Ближнеосиновский,"Волгоградская область, Суровикинский р-н, х. Ближнеосиновский, ул. Центральная, д. 1","48.5330556","43.0447222",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Бурацкий,"Волгоградская область, Суровикинский р-н, х. Бурацкий, ул. Центральная, д. 6/1","48.5263889","43.1325",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Верхнечирский,"Волгоградская область, Суровикинский р-н, х. Верхнечирский, ул. Цимлянская, д. 151/1","48.4844444","43.1963889",ФАП,./0.png
Волгоградская область,Суровикинский район,Хутор,Добринка,"Волгоградская область, Суровикинский р-н, х. Добринка, ул. Школьная, д. 5","48.8161111","42.9777778",ФАП,./0.png
Волгоградская область,Чернышковский район,Хутор,Елкино,"Волгоградская область, Чернышковский р-н, х. Елкино, ул. Школьная, д. 1","48.3111111","42.3644444",ФАП,./0.png
Волгоградская область,Чернышковский район,Хутор,Захаров,"Волгоградская область, Чернышковский р-н, х. Захаров, ул. Советская, д. 1","48.1641667","42.7633333",ФАП,./0.png
Волгоградская область,Чернышковский район,Хутор,Пристеновский,"Волгоградская область, Чернышковский р-н, х. Пристеновский, ул. Центральная, д. 20/2","48.2619444","42.8794444",ФАП,./0.png
Волгоградская область,Фроловский район,Хутор,Шуруповский,"Волгоградская область, Фроловский р-н, х. Шуруповский, ул. Седова, д. 16/2","49.7302778","43.7086111",ФАП,./0.png
Волгоградская область,Чернышковский район,Хутор,Большетерновой,"Волгоградская область, Чернышковский р-н, х. Большетерновой, ул. Советская, д. 7","48.4863889","42.4527778",ФАП,./0.png
Волгоградская область,Чернышковский район,Хутор,Верхнегнутов,"Волгоградская область, Чернышковский р-н, х. Верхнегнутов, ул. Первомайская, д. 20","48.2461111","42.2461111",ФАП,./0.png
Волгоградская область,Чернышковский район,Хутор,Волоцкий,"Волгоградская область, Чернышковский р-н, х. Волоцкий, ул. Школьная, д. 1","48.3675","42.2091667",ФАП,./0.png
Волгоградская область,Фроловский район,Станица,Малодельская,"Волгоградская область, Фроловский р-н, ст-ца. Малодельская, , д. 1057","50.1877778","43.8919444",ФАП,./0.png
Волгоградская область,Фроловский район,Поселок,Образцы,"Волгоградская область, Фроловский р-н, п. Образцы, , д. 1008","49.7861111","44.0105556",ФАП,./0.png
Волгоградская область,Фроловский район,Хутор,Писаревка,"Волгоградская область, Фроловский р-н, х. Писаревка, , д. 1033","49.6747222","43.9855556",ФАП,./0.png
Волгоградская область,Фроловский район,Поселок,Пригородный,"Волгоградская область, Фроловский р-н, п. Пригородный, ул. 40 лет Октября, д. 334","49.7861111","43.6497222",ФАП,./0.png
Пензенская область,Сердобский район,Поселок,Октябрьский,"Пензенская область, Сердобский район,  п. Октябрьский, ул. Садовая, 2","47.959734","43.660782",ФАП,./0.png
